###############################################################
## Evolution started on Sat May 29 00:07:21 2021
###############################################################
95 	 0.2504695110 	 0.0255540492 	 0.0000000000
96 	 0.2504695110 	 0.0251564267 	 0.0000000000
97 	 0.2504695110 	 0.0218627685 	 0.0000000000
98 	 0.2504695110 	 0.0227704084 	 0.0000000000
99 	 0.2504695110 	 0.0240930028 	 0.0000000000
100 	 0.2504695110 	 0.0214204451 	 0.0000000000
101 	 0.2504695110 	 0.0224058732 	 0.0000000000
102 	 0.2504695110 	 0.0226472217 	 0.0000000000
103 	 0.2504695110 	 0.0208533266 	 0.0000000000
104 	 0.2504695110 	 0.0271928565 	 0.0000000000
105 	 0.2504695110 	 0.0213744808 	 0.0000000000
106 	 0.2504695110 	 0.0265167109 	 0.0000000000
107 	 0.2504695110 	 0.0247840403 	 0.0000000000
108 	 0.2504695110 	 0.0209267314 	 0.0000000000
109 	 0.2504695110 	 0.0225944695 	 0.0000000000
110 	 0.2504695110 	 0.0281496944 	 0.0000000000
111 	 0.2504695110 	 0.0223918913 	 0.0000000000
112 	 0.2504695110 	 0.0225581359 	 0.0000000000
